id,title,url,locator,revision,accessed_on,kind,scope,limitations
evidence:meta-llama-llama-3-2-3b-instruct-weight-files,Llama-3.2-3B-Instruct — selected weight-file sizes,https://huggingface.co/api/models/meta-llama/Llama-3.2-3B-Instruct?blobs=true,$.siblings[ rfilename matches selected manifest filenames ].size; $.sha,0cb88a4f764b7a12671c53f0838cd831a0843b95,2026-09-15,calculated-from-specifications,meta-llama/Llama-3.2-3B-Instruct؛ جمع بایت فایل‌های وزن همین نمایش؛ توکنایزر، cache و تبدیل خارج است.,اندازهٔ دیسک است؛ معادل VRAM یا RAM نیست. | هیچ فایل وزن دانلود یا روی سخت‌افزار اجرا نشده است.
evidence:microsoft-phi-4-mini-instruct-card,Phi-4-mini-instruct — model card,https://huggingface.co/microsoft/Phi-4-mini-instruct/blob/cfbefacb99257ffa30c83adab238a50856ac3083/README.md,"README.md: model description / architecture / intended use; matching lines 43, 56, 77, 81, 263, 330",cfbefacb99257ffa30c83adab238a50856ac3083,2026-09-15,publisher-report,microsoft/Phi-4-mini-instruct؛ شناسنامه و کاربرد اعلام‌شده، بدون تأیید مستقل.,اعداد پارامتر معرفی مدل، گرد‌شده‌اند؛ safetensors.total شمار عناصر ذخیره‌شده است و الزاماً پارامتر یکتا نیست. | کیفیت، زمان پاسخ و حداقل سخت‌افزار از شناسنامه استنتاج نمی‌شود.
evidence:microsoft-phi-4-mini-instruct-metadata,Phi-4-mini-instruct — Hub metadata,https://huggingface.co/api/models/microsoft/Phi-4-mini-instruct?blobs=true,$.sha; $.id; $.pipeline_tag; $.cardData; $.safetensors; $.siblings,cfbefacb99257ffa30c83adab238a50856ac3083,2026-09-15,publisher-report,microsoft/Phi-4-mini-instruct؛ فرادادهٔ مشاهده‌شده در این تاریخ، نه اندازه‌گیری اجرای مدل.,فهرست فایل و شمار tensorها معادل حافظهٔ اجرا یا شمار پارامتر یکتا نیست.
evidence:microsoft-phi-4-mini-instruct-parameters,Phi-4-mini-instruct — parameter specification,https://huggingface.co/microsoft/Phi-4-mini-instruct/blob/cfbefacb99257ffa30c83adab238a50856ac3083/README.md,"README.md: parameter count / named model variant; matching lines 29, 40, 45, 77, 81, 115, 119, 136, 158, 192, 196, 204",cfbefacb99257ffa30c83adab238a50856ac3083,2026-09-15,publisher-report,microsoft/Phi-4-mini-instruct؛ شمار پارامترهای معرفی‌شده و حدود شمارش آن‌ها.,اعداد پارامتر معرفی مدل، گرد‌شده‌اند؛ safetensors.total شمار عناصر ذخیره‌شده است و الزاماً پارامتر یکتا نیست.
evidence:microsoft-phi-4-mini-instruct-license,Phi-4-mini-instruct — license declaration,https://huggingface.co/microsoft/Phi-4-mini-instruct/blob/cfbefacb99257ffa30c83adab238a50856ac3083/README.md,"README.md: license / underlying-model terms; Hub $.cardData.license; matching lines 28, 29, 73, 306, 307",cfbefacb99257ffa30c83adab238a50856ac3083,2026-09-15,publisher-report,microsoft/Phi-4-mini-instruct؛ نام و شرایط مجوز اعلام‌شدهٔ ناشر؛ بدون داوری دربارهٔ اجرای حقوقی در ایران.,
evidence:microsoft-phi-4-mini-instruct-config,Phi-4-mini-instruct — configuration,https://huggingface.co/microsoft/Phi-4-mini-instruct/blob/cfbefacb99257ffa30c83adab238a50856ac3083/config.json,"config.json: architectures, model_type, text_config, max_position_embeddings, quantization_config, torch_dtype/dtype",cfbefacb99257ffa30c83adab238a50856ac3083,2026-09-15,publisher-report,microsoft/Phi-4-mini-instruct؛ پیکربندی checkpoint، نه نتیجهٔ آزمون کیفیت یا سازگاری.,
evidence:microsoft-phi-4-mini-instruct-context,Phi-4-mini-instruct — context declaration,https://huggingface.co/microsoft/Phi-4-mini-instruct/blob/cfbefacb99257ffa30c83adab238a50856ac3083/README.md,"README.md: context length / model specification / usage limits; matching lines 45, 243, 244, 245, 250, 253, 254, 255, 265, 266, 290, 339",cfbefacb99257ffa30c83adab238a50856ac3083,2026-09-15,publisher-report,microsoft/Phi-4-mini-instruct؛ طول زمینهٔ اعلام‌شده، جدا از مقدار پیکربندی و طول آزموده‌شده.,KV cache، توکن تصویر و خروجی تولیدی نیز باید در سناریوی واقعی حساب شوند.
evidence:microsoft-phi-4-mini-instruct-weight-files,Phi-4-mini-instruct — selected weight-file sizes,https://huggingface.co/api/models/microsoft/Phi-4-mini-instruct?blobs=true,$.siblings[ rfilename matches selected manifest filenames ].size; $.sha,cfbefacb99257ffa30c83adab238a50856ac3083,2026-09-15,calculated-from-specifications,microsoft/Phi-4-mini-instruct؛ جمع بایت فایل‌های وزن همین نمایش؛ توکنایزر، cache و تبدیل خارج است.,اندازهٔ دیسک است؛ معادل VRAM یا RAM نیست. | هیچ فایل وزن دانلود یا روی سخت‌افزار اجرا نشده است.
evidence:mistralai-devstral-small-2-24b-instruct-2512-card,Devstral-Small-2-24B-Instruct-2512 — model card,https://huggingface.co/mistralai/Devstral-Small-2-24B-Instruct-2512/blob/55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128/README.md,"README.md: model description / architecture / intended use; matching lines 20, 23, 30, 32, 37, 63, 77",55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128,2026-09-15,publisher-report,mistralai/Devstral-Small-2-24B-Instruct-2512؛ شناسنامه و کاربرد اعلام‌شده، بدون تأیید مستقل.,اعداد پارامتر معرفی مدل، گرد‌شده‌اند؛ safetensors.total شمار عناصر ذخیره‌شده است و الزاماً پارامتر یکتا نیست. | کیفیت، زمان پاسخ و حداقل سخت‌افزار از شناسنامه استنتاج نمی‌شود.
evidence:mistralai-devstral-small-2-24b-instruct-2512-metadata,Devstral-Small-2-24B-Instruct-2512 — Hub metadata,https://huggingface.co/api/models/mistralai/Devstral-Small-2-24B-Instruct-2512?blobs=true,$.sha; $.id; $.pipeline_tag; $.cardData; $.safetensors; $.siblings,55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128,2026-09-15,publisher-report,mistralai/Devstral-Small-2-24B-Instruct-2512؛ فرادادهٔ مشاهده‌شده در این تاریخ، نه اندازه‌گیری اجرای مدل.,فهرست فایل و شمار tensorها معادل حافظهٔ اجرا یا شمار پارامتر یکتا نیست.
evidence:mistralai-devstral-small-2-24b-instruct-2512-parameters,Devstral-Small-2-24B-Instruct-2512 — parameter specification,https://huggingface.co/mistralai/Devstral-Small-2-24B-Instruct-2512/blob/55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128/README.md,"README.md: parameter count / named model variant; matching lines 25, 41, 114, 156, 173, 205, 252, 267, 299, 340, 353, 379",55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128,2026-09-15,publisher-report,mistralai/Devstral-Small-2-24B-Instruct-2512؛ شمار پارامترهای معرفی‌شده و حدود شمارش آن‌ها.,اعداد پارامتر معرفی مدل، گرد‌شده‌اند؛ safetensors.total شمار عناصر ذخیره‌شده است و الزاماً پارامتر یکتا نیست.
evidence:mistralai-devstral-small-2-24b-instruct-2512-license,Devstral-Small-2-24B-Instruct-2512 — license declaration,https://huggingface.co/mistralai/Devstral-Small-2-24B-Instruct-2512/blob/55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128/README.md,"README.md: license / underlying-model terms; Hub $.cardData.license; matching lines 11, 26, 1695, 1697",55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128,2026-09-15,publisher-report,mistralai/Devstral-Small-2-24B-Instruct-2512؛ نام و شرایط مجوز اعلام‌شدهٔ ناشر؛ بدون داوری دربارهٔ اجرای حقوقی در ایران.,
evidence:mistralai-devstral-small-2-24b-instruct-2512-config,Devstral-Small-2-24B-Instruct-2512 — configuration,https://huggingface.co/mistralai/Devstral-Small-2-24B-Instruct-2512/blob/55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128/config.json,"config.json: architectures, model_type, text_config, max_position_embeddings, quantization_config, torch_dtype/dtype",55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128,2026-09-15,publisher-report,mistralai/Devstral-Small-2-24B-Instruct-2512؛ پیکربندی checkpoint، نه نتیجهٔ آزمون کیفیت یا سازگاری.,
evidence:mistralai-devstral-small-2-24b-instruct-2512-context,Devstral-Small-2-24B-Instruct-2512 — context declaration,https://huggingface.co/mistralai/Devstral-Small-2-24B-Instruct-2512/blob/55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128/README.md,"README.md: context length / model specification / usage limits; matching lines 14, 20, 27, 114, 156, 173, 252, 267, 340, 349, 353, 937",55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128,2026-09-15,publisher-report,mistralai/Devstral-Small-2-24B-Instruct-2512؛ طول زمینهٔ اعلام‌شده، جدا از مقدار پیکربندی و طول آزموده‌شده.,KV cache، توکن تصویر و خروجی تولیدی نیز باید در سناریوی واقعی حساب شوند.
evidence:mistralai-devstral-small-2-24b-instruct-2512-weight-files,Devstral-Small-2-24B-Instruct-2512 — selected weight-file sizes,https://huggingface.co/api/models/mistralai/Devstral-Small-2-24B-Instruct-2512?blobs=true,$.siblings[ rfilename matches selected manifest filenames ].size; $.sha,55c5b41e98c2dbd21b0c8afffc540dcfc9eb5128,2026-09-15,calculated-from-specifications,mistralai/Devstral-Small-2-24B-Instruct-2512؛ جمع بایت فایل‌های وزن همین نمایش؛ توکنایزر، cache و تبدیل خارج است.,اندازهٔ دیسک است؛ معادل VRAM یا RAM نیست. | هیچ فایل وزن دانلود یا روی سخت‌افزار اجرا نشده است.
evidence:mistralai-ministral-3-3b-instruct-2512-card,Ministral-3-3B-Instruct-2512 — model card,https://huggingface.co/mistralai/Ministral-3-3B-Instruct-2512/blob/b35d4dfe56c142746f54dbd64f579faab2744308/README.md,"README.md: model description / architecture / intended use; matching lines 27, 40, 44, 59, 67",b35d4dfe56c142746f54dbd64f579faab2744308,2026-09-15,publisher-report,mistralai/Ministral-3-3B-Instruct-2512؛ شناسنامه و کاربرد اعلام‌شده، بدون تأیید مستقل.,اعداد پارامتر معرفی مدل، گرد‌شده‌اند؛ safetensors.total شمار عناصر ذخیره‌شده است و الزاماً پارامتر یکتا نیست. | کیفیت، زمان پاسخ و حداقل سخت‌افزار از شناسنامه استنتاج نمی‌شود.
evidence:mistralai-ministral-3-3b-instruct-2512-metadata,Ministral-3-3B-Instruct-2512 — Hub metadata,https://huggingface.co/api/models/mistralai/Ministral-3-3B-Instruct-2512?blobs=true,$.sha; $.id; $.pipeline_tag; $.cardData; $.safetensors; $.siblings,b35d4dfe56c142746f54dbd64f579faab2744308,2026-09-15,publisher-report,mistralai/Ministral-3-3B-Instruct-2512؛ فرادادهٔ مشاهده‌شده در این تاریخ، نه اندازه‌گیری اجرای مدل.,فهرست فایل و شمار tensorها معادل حافظهٔ اجرا یا شمار پارامتر یکتا نیست.
evidence:mistralai-ministral-3-3b-instruct-2512-parameters,Ministral-3-3B-Instruct-2512 — parameter specification,https://huggingface.co/mistralai/Ministral-3-3B-Instruct-2512/blob/b35d4dfe56c142746f54dbd64f579faab2744308/README.md,"README.md: parameter count / named model variant; matching lines 65, 78, 166, 171, 176, 189, 306, 323, 485, 530",b35d4dfe56c142746f54dbd64f579faab2744308,2026-09-15,publisher-report,mistralai/Ministral-3-3B-Instruct-2512؛ شمار پارامترهای معرفی‌شده و حدود شمارش آن‌ها.,اعداد پارامتر معرفی مدل، گرد‌شده‌اند؛ safetensors.total شمار عناصر ذخیره‌شده است و الزاماً پارامتر یکتا نیست.
evidence:mistralai-ministral-3-3b-instruct-2512-license,Ministral-3-3B-Instruct-2512 — license declaration,https://huggingface.co/mistralai/Ministral-3-3B-Instruct-2512/blob/b35d4dfe56c142746f54dbd64f579faab2744308/README.md,"README.md: license / underlying-model terms; Hub $.cardData.license; matching lines 15, 46, 538, 540",b35d4dfe56c142746f54dbd64f579faab2744308,2026-09-15,publisher-report,mistralai/Ministral-3-3B-Instruct-2512؛ نام و شرایط مجوز اعلام‌شدهٔ ناشر؛ بدون داوری دربارهٔ اجرای حقوقی در ایران.,
evidence:mistralai-ministral-3-3b-instruct-2512-config,Ministral-3-3B-Instruct-2512 — configuration,https://huggingface.co/mistralai/Ministral-3-3B-Instruct-2512/blob/b35d4dfe56c142746f54dbd64f579faab2744308/config.json,"config.json: architectures, model_type, text_config, max_position_embeddings, quantization_config, torch_dtype/dtype",b35d4dfe56c142746f54dbd64f579faab2744308,2026-09-15,publisher-report,mistralai/Ministral-3-3B-Instruct-2512؛ پیکربندی checkpoint، نه نتیجهٔ آزمون کیفیت یا سازگاری.,
evidence:mistralai-ministral-3-3b-instruct-2512-context,Ministral-3-3B-Instruct-2512 — context declaration,https://huggingface.co/mistralai/Ministral-3-3B-Instruct-2512/blob/b35d4dfe56c142746f54dbd64f579faab2744308/README.md,"README.md: context length / model specification / usage limits; matching lines 18, 26, 47, 77, 78, 79, 80, 81, 82, 83, 84, 85",b35d4dfe56c142746f54dbd64f579faab2744308,2026-09-15,publisher-report,mistralai/Ministral-3-3B-Instruct-2512؛ طول زمینهٔ اعلام‌شده، جدا از مقدار پیکربندی و طول آزموده‌شده.,KV cache، توکن تصویر و خروجی تولیدی نیز باید در سناریوی واقعی حساب شوند.
evidence:mistralai-ministral-3-3b-instruct-2512-weight-files,Ministral-3-3B-Instruct-2512 — selected weight-file sizes,https://huggingface.co/api/models/mistralai/Ministral-3-3B-Instruct-2512?blobs=true,$.siblings[ rfilename matches selected manifest filenames ].size; $.sha,b35d4dfe56c142746f54dbd64f579faab2744308,2026-09-15,calculated-from-specifications,mistralai/Ministral-3-3B-Instruct-2512؛ جمع بایت فایل‌های وزن همین نمایش؛ توکنایزر، cache و تبدیل خارج است.,اندازهٔ دیسک است؛ معادل VRAM یا RAM نیست. | هیچ فایل وزن دانلود یا روی سخت‌افزار اجرا نشده است.
evidence:mistralai-mistral-7b-instruct-v0-3-card,Mistral-7B-Instruct-v0.3 — model card,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.3/blob/c170c708c41dac9275d15a8fff4eca08d52bab71/README.md,README.md: model description / architecture / intended use,c170c708c41dac9275d15a8fff4eca08d52bab71,2026-09-15,publisher-report,mistralai/Mistral-7B-Instruct-v0.3؛ شناسنامه و کاربرد اعلام‌شده، بدون تأیید مستقل.,اعداد پارامتر معرفی مدل، گرد‌شده‌اند؛ safetensors.total شمار عناصر ذخیره‌شده است و الزاماً پارامتر یکتا نیست. | کیفیت، زمان پاسخ و حداقل سخت‌افزار از شناسنامه استنتاج نمی‌شود.
